source_path,output_path,recipe,severity,app_or_pipeline,label,capture_device,capture_date,repeat_id,pipeline_variant,source_selection_id,notes
data/raw/mini_cure_or/test/11758.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/11758.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_01,FaceTime,rtv03_lg_cell_phone_04,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11758.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/11758.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_02,FaceTime,rtv03_lg_cell_phone_04,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11758.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/11758.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_01,Instagram,rtv03_lg_cell_phone_04,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11758.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/11758.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_02,Instagram,rtv03_lg_cell_phone_04,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12550.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/12550.jpg,messenger_upload_download,real,Messenger upload/download,lg_cell_phone,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_lg_cell_phone_05,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12550.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/12550.jpg,messenger_upload_download,real,Messenger upload/download,lg_cell_phone,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_lg_cell_phone_05,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12550.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/12550.jpg,phone_screenshot_resave,real,Phone screenshot/resave,lg_cell_phone,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_lg_cell_phone_05,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12550.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/12550.jpg,phone_screenshot_resave,real,Phone screenshot/resave,lg_cell_phone,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_lg_cell_phone_05,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12550.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/12550.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_01,FaceTime,rtv03_lg_cell_phone_05,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12550.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/12550.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_02,FaceTime,rtv03_lg_cell_phone_05,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12550.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/12550.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_01,Instagram,rtv03_lg_cell_phone_05,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12550.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/12550.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_02,Instagram,rtv03_lg_cell_phone_05,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12704.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/12704.jpg,messenger_upload_download,real,Messenger upload/download,lg_cell_phone,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_lg_cell_phone_06,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12704.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/12704.jpg,messenger_upload_download,real,Messenger upload/download,lg_cell_phone,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_lg_cell_phone_06,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12704.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/12704.jpg,phone_screenshot_resave,real,Phone screenshot/resave,lg_cell_phone,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_lg_cell_phone_06,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12704.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/12704.jpg,phone_screenshot_resave,real,Phone screenshot/resave,lg_cell_phone,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_lg_cell_phone_06,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12704.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/12704.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_01,FaceTime,rtv03_lg_cell_phone_06,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12704.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/12704.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_02,FaceTime,rtv03_lg_cell_phone_06,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12704.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/12704.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_01,Instagram,rtv03_lg_cell_phone_06,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12704.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/12704.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_02,Instagram,rtv03_lg_cell_phone_06,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13780.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/13780.jpg,messenger_upload_download,real,Messenger upload/download,lg_cell_phone,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_lg_cell_phone_07,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13780.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/13780.jpg,messenger_upload_download,real,Messenger upload/download,lg_cell_phone,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_lg_cell_phone_07,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13780.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13780.jpg,phone_screenshot_resave,real,Phone screenshot/resave,lg_cell_phone,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_lg_cell_phone_07,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13780.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13780.jpg,phone_screenshot_resave,real,Phone screenshot/resave,lg_cell_phone,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_lg_cell_phone_07,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13780.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13780.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_01,FaceTime,rtv03_lg_cell_phone_07,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13780.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13780.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_02,FaceTime,rtv03_lg_cell_phone_07,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13780.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/13780.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_01,Instagram,rtv03_lg_cell_phone_07,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13780.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/13780.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_02,Instagram,rtv03_lg_cell_phone_07,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13870.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/13870.jpg,messenger_upload_download,real,Messenger upload/download,lg_cell_phone,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_lg_cell_phone_08,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13870.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/13870.jpg,messenger_upload_download,real,Messenger upload/download,lg_cell_phone,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_lg_cell_phone_08,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13870.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13870.jpg,phone_screenshot_resave,real,Phone screenshot/resave,lg_cell_phone,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_lg_cell_phone_08,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13870.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13870.jpg,phone_screenshot_resave,real,Phone screenshot/resave,lg_cell_phone,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_lg_cell_phone_08,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13870.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13870.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_01,FaceTime,rtv03_lg_cell_phone_08,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13870.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13870.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_02,FaceTime,rtv03_lg_cell_phone_08,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13870.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/13870.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_01,Instagram,rtv03_lg_cell_phone_08,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13870.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/13870.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_02,Instagram,rtv03_lg_cell_phone_08,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13897.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/13897.jpg,messenger_upload_download,real,Messenger upload/download,lg_cell_phone,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_lg_cell_phone_09,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13897.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/13897.jpg,messenger_upload_download,real,Messenger upload/download,lg_cell_phone,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_lg_cell_phone_09,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13897.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13897.jpg,phone_screenshot_resave,real,Phone screenshot/resave,lg_cell_phone,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_lg_cell_phone_09,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13897.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13897.jpg,phone_screenshot_resave,real,Phone screenshot/resave,lg_cell_phone,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_lg_cell_phone_09,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13897.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13897.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_01,FaceTime,rtv03_lg_cell_phone_09,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13897.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13897.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_02,FaceTime,rtv03_lg_cell_phone_09,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13897.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/13897.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_01,Instagram,rtv03_lg_cell_phone_09,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13897.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/13897.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_02,Instagram,rtv03_lg_cell_phone_09,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15164.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/15164.jpg,messenger_upload_download,real,Messenger upload/download,lg_cell_phone,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_lg_cell_phone_10,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15164.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/15164.jpg,messenger_upload_download,real,Messenger upload/download,lg_cell_phone,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_lg_cell_phone_10,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15164.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15164.jpg,phone_screenshot_resave,real,Phone screenshot/resave,lg_cell_phone,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_lg_cell_phone_10,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15164.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15164.jpg,phone_screenshot_resave,real,Phone screenshot/resave,lg_cell_phone,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_lg_cell_phone_10,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15164.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15164.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_01,FaceTime,rtv03_lg_cell_phone_10,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15164.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15164.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,lg_cell_phone,iPhone 15 Pro,,rep_02,FaceTime,rtv03_lg_cell_phone_10,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15164.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/15164.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_01,Instagram,rtv03_lg_cell_phone_10,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15164.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/15164.jpg,social_app_resave,real,Social-app upload/preview/resave,lg_cell_phone,iPhone 15 Pro,,rep_02,Instagram,rtv03_lg_cell_phone_10,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/10714.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/10714.jpg,messenger_upload_download,real,Messenger upload/download,pan,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_pan_01,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/10714.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/10714.jpg,messenger_upload_download,real,Messenger upload/download,pan,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_pan_01,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/10714.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/10714.jpg,phone_screenshot_resave,real,Phone screenshot/resave,pan,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_pan_01,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/10714.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/10714.jpg,phone_screenshot_resave,real,Phone screenshot/resave,pan,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_pan_01,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/10714.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/10714.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,pan,iPhone 15 Pro,,rep_01,FaceTime,rtv03_pan_01,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/10714.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/10714.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,pan,iPhone 15 Pro,,rep_02,FaceTime,rtv03_pan_01,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/10714.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/10714.jpg,social_app_resave,real,Social-app upload/preview/resave,pan,iPhone 15 Pro,,rep_01,Instagram,rtv03_pan_01,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/10714.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/10714.jpg,social_app_resave,real,Social-app upload/preview/resave,pan,iPhone 15 Pro,,rep_02,Instagram,rtv03_pan_01,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11285.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/11285.jpg,messenger_upload_download,real,Messenger upload/download,pan,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_pan_02,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11285.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/11285.jpg,messenger_upload_download,real,Messenger upload/download,pan,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_pan_02,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11285.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/11285.jpg,phone_screenshot_resave,real,Phone screenshot/resave,pan,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_pan_02,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11285.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/11285.jpg,phone_screenshot_resave,real,Phone screenshot/resave,pan,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_pan_02,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11285.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/11285.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,pan,iPhone 15 Pro,,rep_01,FaceTime,rtv03_pan_02,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11285.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/11285.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,pan,iPhone 15 Pro,,rep_02,FaceTime,rtv03_pan_02,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11285.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/11285.jpg,social_app_resave,real,Social-app upload/preview/resave,pan,iPhone 15 Pro,,rep_01,Instagram,rtv03_pan_02,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11285.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/11285.jpg,social_app_resave,real,Social-app upload/preview/resave,pan,iPhone 15 Pro,,rep_02,Instagram,rtv03_pan_02,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11460.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/11460.jpg,messenger_upload_download,real,Messenger upload/download,pan,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_pan_03,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11460.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/11460.jpg,messenger_upload_download,real,Messenger upload/download,pan,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_pan_03,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11460.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/11460.jpg,phone_screenshot_resave,real,Phone screenshot/resave,pan,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_pan_03,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11460.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/11460.jpg,phone_screenshot_resave,real,Phone screenshot/resave,pan,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_pan_03,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11460.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/11460.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,pan,iPhone 15 Pro,,rep_01,FaceTime,rtv03_pan_03,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11460.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/11460.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,pan,iPhone 15 Pro,,rep_02,FaceTime,rtv03_pan_03,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11460.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/11460.jpg,social_app_resave,real,Social-app upload/preview/resave,pan,iPhone 15 Pro,,rep_01,Instagram,rtv03_pan_03,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11460.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/11460.jpg,social_app_resave,real,Social-app upload/preview/resave,pan,iPhone 15 Pro,,rep_02,Instagram,rtv03_pan_03,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11608.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/11608.jpg,messenger_upload_download,real,Messenger upload/download,pan,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_pan_04,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11608.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/11608.jpg,messenger_upload_download,real,Messenger upload/download,pan,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_pan_04,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11608.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/11608.jpg,phone_screenshot_resave,real,Phone screenshot/resave,pan,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_pan_04,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11608.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/11608.jpg,phone_screenshot_resave,real,Phone screenshot/resave,pan,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_pan_04,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11608.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/11608.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,pan,iPhone 15 Pro,,rep_01,FaceTime,rtv03_pan_04,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11608.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/11608.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,pan,iPhone 15 Pro,,rep_02,FaceTime,rtv03_pan_04,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11608.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/11608.jpg,social_app_resave,real,Social-app upload/preview/resave,pan,iPhone 15 Pro,,rep_01,Instagram,rtv03_pan_04,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11608.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/11608.jpg,social_app_resave,real,Social-app upload/preview/resave,pan,iPhone 15 Pro,,rep_02,Instagram,rtv03_pan_04,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12582.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/12582.jpg,messenger_upload_download,real,Messenger upload/download,pan,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_pan_05,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12582.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/12582.jpg,messenger_upload_download,real,Messenger upload/download,pan,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_pan_05,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12582.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/12582.jpg,phone_screenshot_resave,real,Phone screenshot/resave,pan,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_pan_05,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12582.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/12582.jpg,phone_screenshot_resave,real,Phone screenshot/resave,pan,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_pan_05,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12582.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/12582.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,pan,iPhone 15 Pro,,rep_01,FaceTime,rtv03_pan_05,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12582.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/12582.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,pan,iPhone 15 Pro,,rep_02,FaceTime,rtv03_pan_05,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12582.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/12582.jpg,social_app_resave,real,Social-app upload/preview/resave,pan,iPhone 15 Pro,,rep_01,Instagram,rtv03_pan_05,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
